chr	start	end
chr19	691858	691972
chr19	695359	695376
chr19	731095	731245
chr19	797498	797505
chr19	812570	812584
chr19	812617	812792
chr19	871250	871253
chr19	871606	871632
chr19	913103	913157
chr19	920492	920504
chr19	929545	929562
chr19	968405	968405
chr19	991955	992046
chr19	1000646	1000662
chr19	1007627	1007696
chr19	1010566	1010569
chr19	1011619	1011662
chr19	1011739	1011739
chr19	1012198	1012219
chr19	1032609	1032695
chr19	1037624	1037634
chr19	1071227	1071357
chr19	1074696	1074723
chr19	1074798	1074857
chr19	1077801	1077814
chr19	1108494	1108560
chr19	1229310	1229326
chr19	1229532	1229548
chr19	1229586	1229605
chr19	1229641	1229800
chr19	1229866	1229987
chr19	1230055	1230149
chr19	1235143	1235144
chr19	1250381	1250528
chr19	1272146	1272240
chr19	1286168	1286307
chr19	1295850	1295857
chr19	1358609	1358699
chr19	1383829	1383907
chr19	1395360	1395383
chr19	1401347	1401455
chr19	1407773	1407801
chr19	1438478	1438531
chr19	1456075	1456152
chr19	1467307	1467320
chr19	1468783	1468832
chr19	1469058	1469059
chr19	1469275	1469362
chr19	1469441	1469597
chr19	1469628	1469747
chr19	1469985	1470134
chr19	1474816	1474871
chr19	1555632	1555665
chr19	1556086	1556108
chr19	1556301	1556308
chr19	1567485	1567645
chr19	1567684	1567764
chr19	1567793	1567913
chr19	1585129	1585197
chr19	1592530	1592630
chr19	1615580	1615648
chr19	1753668	1753767
chr19	1754364	1754460
chr19	1754619	1754639
chr19	1789974	1789988
chr19	1806176	1806195
chr19	1825838	1825838
chr19	1827219	1827237
chr19	1848235	1848338
chr19	1863042	1863043
chr19	1863238	1863279
chr19	1863436	1863452
chr19	1912047	1912066
chr19	1913000	1913019
chr19	2015352	2015490
chr19	2039554	2039596
chr19	2050800	2050850
chr19	2096804	2096921
chr19	2098690	2098741
chr19	2151318	2151324
chr19	2164242	2164264
chr19	2227738	2227915
chr19	2227998	2228210
chr19	2228303	2228385
chr19	2235962	2235989
chr19	2236153	2236247
chr19	2248305	2248318
chr19	2251337	2251454
chr19	2253678	2253704
chr19	2351623	2351655
chr19	2398793	2398860
chr19	2399016	2399027
chr19	2401973	2402014
chr19	2408393	2408453
chr19	2425082	2425265
chr19	2425355	2425442
chr19	2456685	2456712
chr19	2456919	2456931
chr19	2812197	2812325
chr19	2820070	2820081
chr19	3062172	3062240
chr19	3062769	3062795
chr19	3224771	3224883
chr19	3285940	3286023
chr19	3359681	3359683
chr19	3366556	3366642
chr19	3542984	3542994
chr19	3543173	3543203
chr19	3557328	3557357
chr19	3575651	3575653
chr19	3576944	3577091
chr19	3613214	3613363
chr19	3647335	3647384
chr19	3700294	3700395
chr19	3721891	3721908
chr19	3771850	3771878
chr19	3785159	3785165
chr19	3868963	3869001
chr19	4007785	4007785
chr19	4054490	4054499
chr19	4168348	4168433
chr19	4179119	4179283
chr19	4199635	4199651
chr19	4217188	4217338
chr19	4217550	4217613
chr19	4217806	4217817
chr19	4217844	4218064
chr19	4233127	4233291
chr19	4304753	4304758
chr19	4324530	4324538
chr19	4332019	4332075
chr19	4343758	4343854
chr19	4343876	4343896
chr19	4354380	4354417
chr19	4400332	4400335
chr19	4402760	4402771
chr19	4433512	4433536
chr19	4472397	4472410
chr19	4512822	4512908
chr19	4512935	4512974
chr19	4543655	4543737
chr19	4543950	4543960
chr19	4544021	4544223
chr19	4679847	4679944
chr19	5119129	5119230
chr19	5654072	5654103
chr19	5687293	5687356
chr19	5727279	5727283
chr19	5737149	5737216
chr19	5766114	5766166
chr19	5914085	5914172
chr19	5914259	5914321
chr19	6414268	6414302
chr19	6415050	6415098
chr19	6424464	6424531
chr19	6424698	6424712
chr19	6456038	6456103
chr19	6459582	6459584
chr19	6480083	6480087
chr19	6737517	6737534
chr19	6746076	6746196
chr19	6751045	6751133
chr19	6753410	6753446
chr19	6754202	6754232
chr19	6754453	6754459
chr19	6833195	6833296
chr19	6890492	6890505
chr19	7141688	7141826
chr19	7532383	7532437
chr19	7532464	7532534
chr19	7553900	7553915
chr19	7565843	7565856
chr19	7569092	7569110
chr19	7569197	7569265
chr19	7571008	7571047
chr19	7660889	7660942
chr19	7764323	7764335
chr19	7795736	7795745
chr19	7830680	7830680
chr19	7927858	7927884
chr19	7934088	7934123
chr19	7934156	7934307
chr19	7970693	7970740
chr19	7981559	7981645
chr19	8002912	8002917
chr19	8196542	8196713
chr19	8315928	8315946
chr19	8399824	8399847
chr19	8399873	8399986
chr19	8438535	8438567
chr19	8650016	8650020
chr19	8657000	8657018
chr19	8932621	8932621
chr19	8953945	8953946
chr19	9767297	9767329
chr19	9946061	9946068
chr19	10047030	10047042
chr19	10124147	10124160
chr19	10197104	10197115
chr19	10199958	10200054
chr19	10206756	10206863
chr19	10206940	10206976
chr19	10207006	10207010
chr19	10406176	10406272
chr19	10426489	10426501
chr19	10431753	10431760
chr19	10469872	10469978
chr19	10527538	10527541
chr19	10528316	10528325
chr19	10531406	10531408
chr19	10541521	10541565
chr19	10561199	10561211
chr19	10561457	10561469
chr19	10563868	10563880
chr19	10571628	10571659
chr19	10577536	10577551
chr19	10625040	10625118
chr19	10655403	10655425
chr19	10679319	10679329
chr19	10753581	10753729
chr19	11018715	11018821
chr19	11031791	11031797
chr19	11039592	11039592
chr19	11039717	11039720
chr19	11258512	11258570
chr19	11342870	11342965
chr19	11373078	11373116
chr19	11417255	11417255
chr19	11459642	11459657
chr19	11459857	11459871
chr19	11529922	11529954
chr19	11594451	11594475
chr19	12015826	12015847
chr19	12016023	12016175
chr19	12016471	12016602
chr19	12016631	12016917
chr19	12358105	12358223
chr19	12358350	12358472
chr19	12358590	12358710
chr19	12358917	12358978
chr19	12359052	12359325
chr19	12359404	12359451
chr19	12360793	12360853
chr19	12361154	12361183
chr19	12504132	12504179
chr19	12734514	12734568
chr19	12831850	12831991
chr19	12937094	12937214
chr19	12939773	12939809
chr19	12949387	12949415
chr19	12985149	12985280
chr19	13067990	13068026
chr19	13106652	13106678
chr19	13135427	13135498
chr19	13198803	13198950
chr19	13205449	13205463
chr19	13210386	13210392
chr19	13318153	13318175
chr19	13352335	13352340
chr19	13409358	13409359
chr19	13409570	13409724
chr19	13409790	13409857
chr19	13906561	13906580
chr19	13925337	13925658
chr19	13994121	13994213
chr19	14030631	14030753
chr19	14063325	14063386
chr19	14063408	14063456
chr19	14083790	14083927
chr19	14192646	14192820
chr19	14193303	14193415
chr19	14194062	14194221
chr19	14194317	14194407
chr19	14194545	14194613
chr19	14196105	14196223
chr19	14201004	14201232
chr19	14228314	14228324
chr19	14492243	14492243
chr19	14508599	14508616
chr19	14508701	14508702
chr19	14544334	14544354
chr19	14584319	14584429
chr19	14584524	14584580
chr19	14584772	14584844
chr19	14772775	14772857
chr19	15272265	15272288
chr19	15272331	15272375
chr19	15288477	15288557
chr19	15288587	15288790
chr19	15311599	15311654
chr19	15364368	15364594
chr19	15383918	15383944
chr19	15479151	15479193
chr19	15490524	15490532
chr19	15490983	15491022
chr19	15491070	15491143
chr19	15529796	15529817
chr19	15536415	15536567
chr19	15538921	15539269
chr19	15540397	15540557
chr19	15540671	15540894
chr19	15541919	15541993
chr19	15549409	15549620
chr19	15549688	15549845
chr19	15550034	15550218
chr19	15550264	15550396
chr19	15550423	15550500
chr19	15550534	15550784
chr19	15550824	15550905
chr19	15551003	15551075
chr19	15551104	15551270
chr19	15551298	15551370
chr19	15551398	15551426
chr19	15568461	15568472
chr19	16045021	16045055
chr19	16436228	16436359
chr19	16436386	16436403
chr19	16436465	16436556
chr19	16466516	16466662
chr19	16582724	16582756
chr19	16590004	16590041
chr19	16641701	16641709
chr19	16683107	16683136
chr19	16738710	16738754
chr19	16763633	16763772
chr19	16772029	16772043
chr19	17137555	17137593
chr19	17346741	17346858
chr19	17356017	17356029
chr19	17392568	17392629
chr19	17434434	17434558
chr19	17434591	17434604
chr19	17439274	17439378
chr19	17439553	17439693
chr19	17439720	17439766
chr19	17487750	17487776
chr19	17487813	17487954
chr19	17559174	17559179
chr19	17666523	17666710
chr19	17722572	17722664
chr19	17734351	17734356
chr19	17760148	17760153
chr19	18272089	18272175
chr19	18276955	18277112
chr19	18306917	18306942
chr19	18311137	18311255
chr19	18391828	18391901
chr19	18392187	18392241
chr19	18544937	18544993
chr19	18723880	18723939
chr19	18794513	18794563
chr19	18979899	18979914
chr19	18980128	18980131
chr19	19006646	19006844
chr19	19308916	19309041
chr19	19312688	19312693
chr19	19378430	19378522
chr19	19414698	19414852
chr19	19546940	19547028
chr19	19626799	19626932
chr19	19638976	19638977
chr19	19754320	19754320
chr19	19772884	19772971
chr19	20828124	20828159
chr19	21300932	21300988
chr19	21493303	21493313
chr19	21720769	21720796
chr19	22574946	22574955
chr19	22847428	22847437
chr19	22941197	22941226
chr19	23158292	23158295
chr19	23158349	23158437
chr19	23158767	23158780
chr19	23158970	23159026
chr19	23159211	23159331
chr19	23159484	23159767
chr19	23159807	23159912
chr19	23170110	23170120
chr19	23171227	23171253
chr19	23185830	23185832
chr19	23299978	23299978
chr19	23316903	23317008
chr19	23318827	23318845
chr19	23328105	23328300
chr19	23328434	23328509
chr19	23328607	23328646
chr19	23328709	23329035
chr19	23329254	23329358
chr19	23542295	23542316
chr19	23544567	23544677
chr19	23557440	23557447
chr19	29703812	29703817
chr19	30017491	30017529
chr19	30020997	30021158
chr19	30433465	30433535
chr19	31840086	31840125
chr19	33076886	33076899
chr19	33210995	33211002
chr19	33229762	33229898
chr19	33281852	33281974
chr19	33289214	33289341
chr19	33291114	33291233
chr19	33291550	33291569
chr19	33291605	33291678
chr19	33292662	33292771
chr19	33293593	33293639
chr19	33293661	33293695
chr19	33293828	33294030
chr19	33298455	33298554
chr19	33301033	33301183
chr19	33302167	33302321
chr19	33304590	33304682
chr19	33306395	33306526
chr19	33311950	33312045
chr19	33665087	33665171
chr19	33685741	33685764
chr19	33716494	33716609
chr19	34855836	34855956
chr19	34972895	34972967
chr19	34973109	34973126
chr19	35174907	35175026
chr19	35433498	35433577
chr19	35486927	35487173
chr19	35491377	35491378
chr19	35632103	35632110
chr19	35849782	35849923
chr19	35850307	35850313
chr19	35850535	35850594
chr19	36110865	36110903
chr19	36209014	36209055
chr19	36209278	36209283
chr19	36232109	36232129
chr19	36235527	36235610
chr19	36236315	36236316
chr19	36266561	36266566
chr19	36275248	36275251
chr19	36277276	36277302
chr19	36342682	36342739
chr19	36369486	36369556
chr19	36388660	36388721
chr19	36389374	36389434
chr19	36389621	36389724
chr19	36494168	36494195
chr19	36499601	36499624
chr19	36505002	36505002
chr19	36593639	36593648
chr19	36602105	36602288
chr19	36603722	36603866
chr19	36604355	36604563
chr19	37098516	37098524
chr19	37185770	37185778
chr19	37406756	37406770
chr19	37441997	37442025
chr19	37647251	37647257
chr19	37660801	37660812
chr19	37676505	37676522
chr19	38386778	38386813
chr19	38709213	38709302
chr19	38713300	38713325
chr19	38714754	38714873
chr19	38720199	38720230
chr19	38746819	38746824
chr19	38806281	38806282
chr19	38853461	38853472
chr19	38876480	38876662
chr19	38886120	38886155
chr19	38886210	38886268
chr19	38886564	38886606
chr19	38894080	38894082
chr19	38894105	38894126
chr19	39056102	39056115
chr19	39056352	39056389
chr19	39075583	39075739
chr19	39077165	39077216
chr19	39218956	39219000
chr19	39227796	39227870
chr19	39262552	39262591
chr19	39279867	39279868
chr19	39299384	39299390
chr19	39308221	39308258
chr19	39359744	39359804
chr19	39384571	39384606
chr19	39687885	39687908
chr19	39876568	39876587
chr19	39915985	39916005
chr19	39993670	39993687
chr19	39998690	39998703
chr19	40005914	40005922
chr19	40030358	40030412
chr19	40030580	40030613
chr19	40367404	40367517
chr19	40376320	40376323
chr19	40377044	40377082
chr19	40380565	40380579
chr19	40384128	40384167
chr19	40384705	40384811
chr19	40384991	40385111
chr19	40395925	40395933
chr19	40398396	40398402
chr19	40519598	40519598
chr19	40697977	40698018
chr19	40719391	40719407
chr19	40719688	40719834
chr19	40957271	40957385
chr19	41076342	41076397
chr19	41107315	41107341
chr19	41128855	41128926
chr19	41223041	41223075
chr19	41509855	41509901
chr19	41703684	41703685
chr19	42192112	42192141
chr19	42311149	42311251
chr19	42397363	42397375
chr19	42401464	42401475
chr19	42411326	42411474
chr19	42470694	42470900
chr19	42471025	42471077
chr19	42471306	42471355
chr19	42498163	42498191
chr19	42503088	42503174
chr19	42507752	42507821
chr19	42595438	42595628
chr19	42595980	42596088
chr19	42788857	42788863
chr19	42799002	42799027
chr19	42799311	42799338
chr19	42817613	42817641
chr19	42827933	42827941
chr19	42852424	42852566
chr19	43244600	43244602
chr19	43585186	43585218
chr19	43762203	43762302
chr19	44235683	44235702
chr19	44335487	44335533
chr19	45117219	45117301
chr19	45252021	45252120
chr19	45252201	45252303
chr19	45281536	45281541
chr19	45297395	45297419
chr19	45312382	45312463
chr19	45315470	45315499
chr19	45315530	45315532
chr19	45322994	45323023
chr19	45323916	45323932
chr19	45409126	45409180
chr19	45513072	45513080
chr19	45567690	45567840
chr19	45648960	45648996
chr19	45682736	45682833
chr19	45682883	45682992
chr19	45683043	45683084
chr19	45821083	45821202
chr19	45854475	45854497
chr19	45926528	45926646
chr19	46000060	46000083
chr19	46002793	46003027
chr19	46056742	46056762
chr19	46146904	46146918
chr19	46271768	46271912
chr19	46283323	46283343
chr19	46283567	46283699
chr19	46295629	46295686
chr19	46295852	46295911
chr19	46394228	46394255
chr19	46394457	46394481
chr19	46443524	46443532
chr19	46443674	46443790
chr19	46476542	46476558
chr19	46518510	46518518
chr19	46518603	46518686
chr19	46519326	46519365
chr19	46652172	46652177
chr19	46815628	46815671
chr19	46915927	46915978
chr19	46916030	46916067
chr19	46996871	46997002
chr19	47105419	47105467
chr19	47126715	47126779
chr19	47126802	47126881
chr19	47151953	47151962
chr19	47152334	47152352
chr19	47152639	47152763
chr19	47152868	47153038
chr19	47249670	47249687
chr19	47342849	47342877
chr19	47503965	47503974
chr19	47504550	47504632
chr19	47569660	47569666
chr19	47731579	47731703
chr19	47774374	47774444
chr19	47774531	47774551
chr19	47778266	47778306
chr19	47856251	47856275
chr19	47861096	47861101
chr19	47863172	47863173
chr19	47879133	47879148
chr19	47879654	47879685
chr19	47880188	47880193
chr19	47880239	47880257
chr19	47882910	47882948
chr19	47885199	47885202
chr19	47944594	47944697
chr19	47969674	47969676
chr19	48183295	48183301
chr19	48183837	48183847
chr19	48305334	48305406
chr19	48305444	48305478
chr19	48305742	48305855
chr19	48660271	48660274
chr19	48675051	48675065
chr19	48675091	48675333
chr19	48685736	48686003
chr19	48697918	48698116
chr19	48698162	48698209
chr19	48698310	48698377
chr19	48698424	48698809
chr19	48698861	48698933
chr19	48699006	48699102
chr19	48699193	48699232
chr19	48822039	48822069
chr19	48901650	48901739
chr19	48901817	48901822
chr19	48902032	48902048
chr19	48945996	48946013
chr19	48946220	48946345
chr19	48946475	48946512
chr19	48946782	48946942
chr19	48946993	48947045
chr19	48981780	48981795
chr19	48996951	48997132
chr19	48997308	48997366
chr19	49000693	49000700
chr19	49000912	49000913
chr19	49002172	49002285
chr19	49128877	49129034
chr19	49133726	49133857
chr19	49138803	49138979
chr19	49139019	49139025
chr19	49167868	49168024
chr19	49242440	49242457
chr19	49259584	49259695
chr19	49337533	49337576
chr19	49425084	49425115
chr19	49425143	49425189
chr19	49464367	49464393
chr19	49526279	49526427
chr19	49526823	49526824
chr19	49535840	49535874
chr19	49536194	49536285
chr19	49548267	49548289
chr19	49557705	49557720
chr19	49558215	49558230
chr19	49560377	49560512
chr19	49561403	49561421
chr19	49561482	49561526
chr19	49575785	49575810
chr19	49605416	49605430
chr19	49611256	49611303
chr19	49611355	49611381
chr19	49617662	49617698
chr19	49671202	49671303
chr19	49840883	49840992
chr19	49859216	49859227
chr19	49920783	49920801
chr19	49964082	49964091
chr19	49964877	49965038
chr19	49983555	49983642
chr19	49983877	49983877
chr19	50059574	50059664
chr19	50062154	50062231
chr19	50104748	50104791
chr19	50104966	50105025
chr19	50105060	50105131
chr19	50155302	50155309
chr19	50155506	50155512
chr19	50183448	50183510
chr19	50216677	50216862
chr19	50249727	50249858
chr19	50250404	50250490
chr19	50305306	50305323
chr19	50310092	50310150
chr19	50310237	50310346
chr19	50354138	50354195
chr19	50354663	50354756
chr19	50376248	50376419
chr19	50379860	50379912
chr19	50399423	50399439
chr19	50463030	50463080
chr19	50464092	50464195
chr19	50752970	50753080
chr19	50763903	50763972
chr19	50775817	50775946
chr19	50831603	50831673
chr19	50832062	50832141
chr19	50832226	50832267
chr19	50911998	50912013
chr19	50982214	50982310
chr19	51017784	51017825
chr19	51171529	51171537
chr19	51190274	51190297
chr19	51325179	51325182
chr19	51483527	51483539
chr19	51537255	51537395
chr19	51633356	51633369
chr19	51815158	51815171
chr19	51957417	51957433
chr19	51988224	51988361
chr19	52217409	52217414
chr19	52780733	52780794
chr19	52942660	52942699
chr19	53391425	53391449
chr19	53418449	53418453
chr19	53418524	53418575
chr19	53421135	53421184
chr19	53517496	53517697
chr19	53576546	53576730
chr19	53618964	53619064
chr19	53652657	53652662
chr19	53667706	53667801
chr19	54485740	54485771
chr19	54485885	54486089
chr19	54617869	54617966
chr19	54618059	54618067
chr19	54652006	54652113
chr19	54694218	54694299
chr19	54695156	54695194
chr19	54697226	54697273
chr19	54697397	54697412
chr19	54710421	54710472
chr19	54720931	54720937
chr19	54722727	54722735
chr19	54723737	54723819
chr19	54723952	54724083
chr19	54724602	54724659
chr19	54725257	54725277
chr19	54726670	54726678
chr19	54744263	54744383
